codigo_cid,capitulo_cid
X949,Causas externas
X95,Causas externas
X950,Causas externas
X951,Causas externas
X952,Causas externas
X953,Causas externas
X954,Causas externas
X955,Causas externas
X956,Causas externas
X957,Causas externas
X958,Causas externas
X959,Causas externas
X96,Causas externas
X960,Causas externas
X961,Causas externas
X962,Causas externas
X963,Causas externas
X964,Causas externas
X965,Causas externas
X966,Causas externas
X967,Causas externas
X968,Causas externas
X969,Causas externas
X97,Causas externas
X970,Causas externas
X971,Causas externas
X972,Causas externas
X973,Causas externas
X974,Causas externas
X975,Causas externas
X976,Causas externas
X977,Causas externas
X978,Causas externas
X979,Causas externas
X98,Causas externas
X980,Causas externas
X981,Causas externas
X982,Causas externas
X983,Causas externas
X984,Causas externas
X985,Causas externas
X986,Causas externas
X987,Causas externas
X988,Causas externas
X989,Causas externas
X99,Causas externas
X990,Causas externas
X991,Causas externas
X992,Causas externas
X993,Causas externas
X994,Causas externas
X995,Causas externas
X996,Causas externas
X997,Causas externas
X998,Causas externas
X999,Causas externas
Y00,Causas externas
Y000,Causas externas
Y001,Causas externas
Y002,Causas externas
Y003,Causas externas
Y004,Causas externas
Y005,Causas externas
Y006,Causas externas
Y007,Causas externas
Y008,Causas externas
Y009,Causas externas
Y01,Causas externas
Y010,Causas externas
Y011,Causas externas
Y012,Causas externas
Y013,Causas externas
Y014,Causas externas
Y015,Causas externas
Y016,Causas externas
Y017,Causas externas
Y018,Causas externas
Y019,Causas externas
Y02,Causas externas
Y020,Causas externas
Y021,Causas externas
Y022,Causas externas
Y023,Causas externas
Y024,Causas externas
Y025,Causas externas
Y026,Causas externas
Y027,Causas externas
Y028,Causas externas
Y029,Causas externas
Y03,Causas externas
Y030,Causas externas
Y031,Causas externas
Y032,Causas externas
Y033,Causas externas
Y034,Causas externas
Y035,Causas externas
Y036,Causas externas
Y037,Causas externas
Y038,Causas externas
Y039,Causas externas
Y04,Causas externas
Y040,Causas externas
Y041,Causas externas
Y042,Causas externas
Y043,Causas externas
Y044,Causas externas
Y045,Causas externas
Y046,Causas externas
Y047,Causas externas
Y048,Causas externas
Y049,Causas externas
Y05,Causas externas
Y050,Causas externas
Y051,Causas externas
Y052,Causas externas
Y053,Causas externas
Y054,Causas externas
Y055,Causas externas
Y056,Causas externas
Y057,Causas externas
Y058,Causas externas
Y059,Causas externas
Y06,Causas externas
Y060,Causas externas
Y061,Causas externas
Y062,Causas externas
Y068,Causas externas
Y069,Causas externas
Y07,Causas externas
Y070,Causas externas
Y071,Causas externas
Y072,Causas externas
Y073,Causas externas
Y078,Causas externas
Y079,Causas externas
Y08,Causas externas
Y080,Causas externas
Y081,Causas externas
Y082,Causas externas
Y083,Causas externas
Y084,Causas externas
Y085,Causas externas
Y086,Causas externas
Y087,Causas externas
Y088,Causas externas
Y089,Causas externas
Y09,Causas externas
Y090,Causas externas
Y091,Causas externas
Y092,Causas externas
Y093,Causas externas
Y094,Causas externas
Y095,Causas externas
Y096,Causas externas
Y097,Causas externas
Y098,Causas externas
Y099,Causas externas
Y10,Causas externas
Y100,Causas externas
Y101,Causas externas
Y102,Causas externas
Y103,Causas externas
Y104,Causas externas
Y105,Causas externas
Y106,Causas externas
Y107,Causas externas
Y108,Causas externas
Y109,Causas externas
Y11,Causas externas
Y110,Causas externas
Y111,Causas externas
Y112,Causas externas
Y113,Causas externas
Y114,Causas externas
Y115,Causas externas
Y116,Causas externas
Y117,Causas externas
Y118,Causas externas
Y119,Causas externas
Y12,Causas externas
Y120,Causas externas
Y121,Causas externas
Y122,Causas externas
Y123,Causas externas
Y124,Causas externas
Y125,Causas externas
Y126,Causas externas
Y127,Causas externas
Y128,Causas externas
Y129,Causas externas
Y13,Causas externas
Y130,Causas externas
Y131,Causas externas
Y132,Causas externas
Y133,Causas externas
Y134,Causas externas
Y135,Causas externas
Y136,Causas externas
Y137,Causas externas
Y138,Causas externas
Y139,Causas externas
Y14,Causas externas
Y140,Causas externas
Y141,Causas externas
Y142,Causas externas
Y143,Causas externas
Y144,Causas externas
Y145,Causas externas
Y146,Causas externas
Y147,Causas externas
Y148,Causas externas
Y149,Causas externas
Y15,Causas externas
Y150,Causas externas
Y151,Causas externas
Y152,Causas externas
Y153,Causas externas
Y154,Causas externas
Y155,Causas externas
Y156,Causas externas
Y157,Causas externas
Y158,Causas externas
Y159,Causas externas
Y16,Causas externas
Y160,Causas externas
Y161,Causas externas
Y162,Causas externas
Y163,Causas externas
Y164,Causas externas
Y165,Causas externas
Y166,Causas externas
Y167,Causas externas
Y168,Causas externas
Y169,Causas externas
Y17,Causas externas
Y170,Causas externas
Y171,Causas externas
Y172,Causas externas
Y173,Causas externas
Y174,Causas externas
Y175,Causas externas
Y176,Causas externas
Y177,Causas externas
Y178,Causas externas
Y179,Causas externas
Y18,Causas externas
Y180,Causas externas
Y181,Causas externas
Y182,Causas externas
Y183,Causas externas
Y184,Causas externas
Y185,Causas externas
Y186,Causas externas
Y187,Causas externas
Y188,Causas externas
Y189,Causas externas
Y19,Causas externas
Y190,Causas externas
Y191,Causas externas
Y192,Causas externas
Y193,Causas externas
Y194,Causas externas
Y195,Causas externas
Y196,Causas externas
Y197,Causas externas
Y198,Causas externas
Y199,Causas externas
Y20,Causas externas
Y200,Causas externas
Y201,Causas externas
Y202,Causas externas
Y203,Causas externas
Y204,Causas externas
Y205,Causas externas
Y206,Causas externas
Y207,Causas externas
Y208,Causas externas
Y209,Causas externas
Y21,Causas externas
Y210,Causas externas
Y211,Causas externas
Y212,Causas externas
Y213,Causas externas
Y214,Causas externas
Y215,Causas externas
Y216,Causas externas
Y217,Causas externas
Y218,Causas externas
Y219,Causas externas
Y22,Causas externas
Y220,Causas externas
Y221,Causas externas
Y222,Causas externas
Y223,Causas externas
Y224,Causas externas
Y225,Causas externas
Y226,Causas externas
Y227,Causas externas
Y228,Causas externas
Y229,Causas externas
Y23,Causas externas
Y230,Causas externas
Y231,Causas externas
Y232,Causas externas
Y233,Causas externas
Y234,Causas externas
Y235,Causas externas
Y236,Causas externas
Y237,Causas externas
Y238,Causas externas
Y239,Causas externas
Y24,Causas externas
Y240,Causas externas
Y241,Causas externas
Y242,Causas externas
Y243,Causas externas
Y244,Causas externas
Y245,Causas externas
Y246,Causas externas
Y247,Causas externas
Y248,Causas externas
Y249,Causas externas
Y25,Causas externas
Y250,Causas externas
Y251,Causas externas
Y252,Causas externas
Y253,Causas externas
Y254,Causas externas
Y255,Causas externas
Y256,Causas externas
Y257,Causas externas
Y258,Causas externas
Y259,Causas externas
Y26,Causas externas
Y260,Causas externas
Y261,Causas externas
Y262,Causas externas
Y263,Causas externas
Y264,Causas externas
Y265,Causas externas
Y266,Causas externas
Y267,Causas externas
Y268,Causas externas
Y269,Causas externas
Y27,Causas externas
Y270,Causas externas
Y271,Causas externas
Y272,Causas externas
Y273,Causas externas
Y274,Causas externas
Y275,Causas externas
Y276,Causas externas
Y277,Causas externas
Y278,Causas externas
Y279,Causas externas
Y28,Causas externas
Y280,Causas externas
Y281,Causas externas
Y282,Causas externas
Y283,Causas externas
Y284,Causas externas
Y285,Causas externas
Y286,Causas externas
Y287,Causas externas
Y288,Causas externas
Y289,Causas externas
Y29,Causas externas
Y290,Causas externas
Y291,Causas externas
Y292,Causas externas
Y293,Causas externas
Y294,Causas externas
Y295,Causas externas
Y296,Causas externas
Y297,Causas externas
Y298,Causas externas
Y299,Causas externas
Y30,Causas externas
Y300,Causas externas
Y301,Causas externas
Y302,Causas externas
Y303,Causas externas
Y304,Causas externas
Y305,Causas externas
Y306,Causas externas
Y307,Causas externas
Y308,Causas externas
Y309,Causas externas
Y31,Causas externas
Y310,Causas externas
Y311,Causas externas
Y312,Causas externas
Y313,Causas externas
Y314,Causas externas
Y315,Causas externas
Y316,Causas externas
Y317,Causas externas
Y318,Causas externas
Y319,Causas externas
Y32,Causas externas
Y320,Causas externas
Y321,Causas externas
Y322,Causas externas
Y323,Causas externas
Y324,Causas externas
Y325,Causas externas
Y326,Causas externas
Y327,Causas externas
Y328,Causas externas
Y329,Causas externas
Y33,Causas externas
Y330,Causas externas
Y331,Causas externas
Y332,Causas externas
Y333,Causas externas
Y334,Causas externas
Y335,Causas externas
Y336,Causas externas
Y337,Causas externas
Y338,Causas externas
Y339,Causas externas
Y34,Causas externas
Y340,Causas externas
Y341,Causas externas
Y342,Causas externas
Y343,Causas externas
Y344,Causas externas
Y345,Causas externas
Y346,Causas externas
Y347,Causas externas
Y348,Causas externas
Y349,Causas externas
Y35,Causas externas
Y350,Causas externas
Y351,Causas externas
Y352,Causas externas
Y353,Causas externas
Y354,Causas externas
Y355,Causas externas
Y356,Causas externas
Y357,Causas externas
Y36,Causas externas
Y360,Causas externas
Y361,Causas externas
Y362,Causas externas
Y363,Causas externas
Y364,Causas externas
Y365,Causas externas
Y366,Causas externas
Y367,Causas externas
Y368,Causas externas
Y369,Causas externas
Y40,Causas externas
Y400,Causas externas
Y401,Causas externas
Y402,Causas externas
Y403,Causas externas
Y404,Causas externas
Y405,Causas externas
Y406,Causas externas
Y407,Causas externas
Y408,Causas externas
Y409,Causas externas
Y41,Causas externas
Y410,Causas externas
Y411,Causas externas
Y412,Causas externas
Y413,Causas externas
Y414,Causas externas
Y415,Causas externas
Y418,Causas externas
Y419,Causas externas
Y42,Causas externas
Y420,Causas externas
Y421,Causas externas
Y422,Causas externas
Y423,Causas externas
Y424,Causas externas
Y425,Causas externas
Y426,Causas externas
Y427,Causas externas
Y428,Causas externas
Y429,Causas externas
Y43,Causas externas
Y430,Causas externas
Y431,Causas externas
Y432,Causas externas
Y433,Causas externas
Y434,Causas externas
Y435,Causas externas
Y436,Causas externas
Y438,Causas externas
Y439,Causas externas
Y44,Causas externas
Y440,Causas externas
Y441,Causas externas
Y442,Causas externas
Y443,Causas externas
Y444,Causas externas
Y445,Causas externas
Y446,Causas externas
Y447,Causas externas
Y449,Causas externas
Y45,Causas externas
Y450,Causas externas
Y451,Causas externas
Y452,Causas externas
Y453,Causas externas
Y454,Causas externas
Y455,Causas externas
Y458,Causas externas
Y459,Causas externas
Y46,Causas externas
Y460,Causas externas
Y461,Causas externas
Y462,Causas externas
Y463,Causas externas
Y464,Causas externas
Y465,Causas externas
Y466,Causas externas
Y467,Causas externas
Y468,Causas externas
Y47,Causas externas
Y470,Causas externas
Y471,Causas externas
Y472,Causas externas
Y473,Causas externas
Y474,Causas externas
Y475,Causas externas
Y478,Causas externas
Y479,Causas externas
Y48,Causas externas
Y480,Causas externas
Y481,Causas externas
Y482,Causas externas
Y483,Causas externas
Y484,Causas externas
Y485,Causas externas
Y49,Causas externas
Y490,Causas externas
Y491,Causas externas
Y492,Causas externas
Y493,Causas externas
Y494,Causas externas
Y495,Causas externas
Y496,Causas externas
Y497,Causas externas
Y498,Causas externas
Y499,Causas externas
Y50,Causas externas
Y500,Causas externas
Y501,Causas externas
Y502,Causas externas
Y508,Causas externas
Y509,Causas externas
Y51,Causas externas
Y510,Causas externas
Y511,Causas externas
Y512,Causas externas
Y513,Causas externas
Y514,Causas externas
Y515,Causas externas
Y516,Causas externas
Y517,Causas externas
Y518,Causas externas
Y519,Causas externas
Y52,Causas externas
Y520,Causas externas
Y521,Causas externas
Y522,Causas externas
Y523,Causas externas
Y524,Causas externas
Y525,Causas externas
Y526,Causas externas
Y527,Causas externas
Y528,Causas externas
Y529,Causas externas
Y53,Causas externas
Y530,Causas externas
Y531,Causas externas
Y532,Causas externas
Y533,Causas externas
Y534,Causas externas
Y535,Causas externas
Y536,Causas externas
Y537,Causas externas
Y538,Causas externas
Y539,Causas externas
Y54,Causas externas
Y540,Causas externas
Y541,Causas externas
Y542,Causas externas
Y543,Causas externas
Y544,Causas externas
Y545,Causas externas
Y546,Causas externas
Y547,Causas externas
Y548,Causas externas
Y549,Causas externas
Y55,Causas externas
